Rank,Title,Score,Episodes,Airing,Link
9933,Beam!,5.79,Music (1 eps),May 2014 - May 2014,https://myanimelist.net/anime/39714/Beam
9934,Berserk: Majo no Tsuisou,5.79,Special (1 eps),Jun 2017 - Jun 2017,https://myanimelist.net/anime/35676/Berserk__Majo_no_Tsuisou
9935,Blue Reflection Ray,5.79,TV (24 eps),Apr 2021 - Sep 2021,https://myanimelist.net/anime/47639/Blue_Reflection_Ray
9936,Boku no Imouto wa "Osaka Okan": Uchi no Oniichan wa Tokyo Rule,5.79,Special (1 eps),Apr 2013 - Apr 2013,https://myanimelist.net/anime/18419/Boku_no_Imouto_wa_Osaka_Okan__Uchi_no_Oniichan_wa_Tokyo_Rule
9937,Boruto: Naruto Next Generations,5.79,TV (? eps),Apr 2017 -,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
9938,Carole & Tuesday Specials,5.79,ONA (8 eps),Jun 2019 - Oct 2019,https://myanimelist.net/anime/40013/Carole___Tuesday_Specials
9939,Chichibu de Buchichi,5.79,ONA (1 eps),Mar 2018 - Mar 2018,https://myanimelist.net/anime/37174/Chichibu_de_Buchichi
9940,Condom Battler Gorou: Revive,5.79,ONA (2 eps),Nov 2021 - Nov 2021,https://myanimelist.net/anime/50503/Condom_Battler_Gorou__Revive
9941,Cure Miracle to Mofurun no Mahou Lesson,5.79,Movie (1 eps),Oct 2016 - Oct 2016,https://myanimelist.net/anime/33669/Cure_Miracle_to_Mofurun_no_Mahou_Lesson
9942,Duel Masters VS,5.79,TV (49 eps),Apr 2014 - Mar 2015,https://myanimelist.net/anime/23409/Duel_Masters_VS
9943,Fairy Gone,5.79,TV (12 eps),Apr 2019 - Jun 2019,https://myanimelist.net/anime/39063/Fairy_Gone
9944,First Squad,5.79,Music (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/4012/First_Squad
9945,Futari wa Milky Holmes,5.79,TV (12 eps),Jul 2013 - Sep 2013,https://myanimelist.net/anime/17267/Futari_wa_Milky_Holmes
9946,G-9,5.79,OVA (1 eps),Sep 2006 - Sep 2006,https://myanimelist.net/anime/5785/G-9
9947,Goddamn,5.79,OVA (2 eps),Apr 1990 - Aug 1990,https://myanimelist.net/anime/9646/Goddamn
9948,Gregorio,5.79,Music (1 eps),Oct 2012 - Oct 2012,https://myanimelist.net/anime/32755/Gregorio
9949,Hangyodon no Hadaka no Ou-sama,5.79,OVA (1 eps),Aug 2001 - Aug 2001,https://myanimelist.net/anime/22563/Hangyodon_no_Hadaka_no_Ou-sama
9950,Hokkyoku no Muushika Miishika,5.79,Movie (1 eps),Jul 1979 - Jul 1979,https://myanimelist.net/anime/7729/Hokkyoku_no_Muushika_Miishika
9951,Kiki to Lala no Ohimesama ni Naritai,5.79,OVA (1 eps),Apr 1993 - Apr 1993,https://myanimelist.net/anime/17485/Kiki_to_Lala_no_Ohimesama_ni_Naritai
9952,Kiss Shite Hoshii,5.79,Music (1 eps),Nov 1987 - Nov 1987,https://myanimelist.net/anime/32928/Kiss_Shite_Hoshii
9953,Kotetsu no Daibouken,5.79,OVA (2 eps),Dec 1996 - Jan 1997,https://myanimelist.net/anime/2527/Kotetsu_no_Daibouken
9954,Kyoei Tankou-sho,5.79,ONA (1 eps),Aug 2018 - Aug 2018,https://myanimelist.net/anime/39841/Kyoei_Tankou-sho
9955,Kyoto Animation: Hoshi-hen,5.79,Special (1 eps),Aug 2011 - Aug 2011,https://myanimelist.net/anime/13309/Kyoto_Animation__Hoshi-hen
9956,Licca-chan Fushigi na Mahou no Ring,5.79,OVA (2 eps),Aug 1991 - Aug 1991,https://myanimelist.net/anime/7294/Licca-chan_Fushigi_na_Mahou_no_Ring
9957,Magma Taishi,5.79,OVA (13 eps),Feb 1993 - Jun 1993,https://myanimelist.net/anime/3235/Magma_Taishi
9958,Mahjong Hishouden: Naki no Ryuu,5.79,OVA (3 eps),May 1988 - Jul 1990,https://myanimelist.net/anime/5151/Mahjong_Hishouden__Naki_no_Ryuu
9959,Majuu Senshi Luna Varga,5.79,OVA (4 eps),Mar 1991 - Sep 1991,https://myanimelist.net/anime/2079/Majuu_Senshi_Luna_Varga
9960,Marvel Disk Wars: The Avengers,5.79,TV (51 eps),Apr 2014 - Mar 2015,https://myanimelist.net/anime/21013/Marvel_Disk_Wars__The_Avengers
9961,Military!,5.79,TV (12 eps),Jan 2015 - Mar 2015,https://myanimelist.net/anime/26085/Military
9962,Mu Di,5.79,Movie (1 eps),1963 - 1963,https://myanimelist.net/anime/30886/Mu_Di
9963,Nenga no Kizuna,5.79,ONA (1 eps),Nov 2014 - Nov 2014,https://myanimelist.net/anime/28665/Nenga_no_Kizuna
9964,Okitegami Kyouko no Bibouroku x Monogatari,5.79,ONA (1 eps),Dec 2014 - Dec 2014,https://myanimelist.net/anime/32191/Okitegami_Kyouko_no_Bibouroku_x_Monogatari
9965,Omukaisan,5.79,Movie (1 eps),2007 - 2007,https://myanimelist.net/anime/41796/Omukaisan
9966,Oz no Mahoutsukai,5.79,Movie (1 eps),Oct 1982 - Oct 1982,https://myanimelist.net/anime/7876/Oz_no_Mahoutsukai
9967,Sailor Victory,5.79,OVA (2 eps),Jun 1995 - Aug 1995,https://myanimelist.net/anime/1643/Sailor_Victory
9968,Saredo Tsumibito wa Ryuu to Odoru,5.79,TV (12 eps),Apr 2018 - Jun 2018,https://myanimelist.net/anime/33889/Saredo_Tsumibito_wa_Ryuu_to_Odoru
9969,Shin Hurricane Polymar,5.79,OVA (2 eps),Sep 1996 - Feb 1997,https://myanimelist.net/anime/3398/Shin_Hurricane_Polymar
9970,Shin Sakura Taisen the Animation,5.79,TV (12 eps),Apr 2020 - Jun 2020,https://myanimelist.net/anime/40403/Shin_Sakura_Taisen_the_Animation
9971,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,5.79,Special (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/32609/Sinbad__Soratobu_Hime_to_Himitsu_no_Shima_Pilot
9972,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,5.79,Special (1 eps),May 2004 - May 2004,https://myanimelist.net/anime/27677/Stratos_4_OVA__Stratos_41_-_Dutch_Roll
9973,Subarashii Shigoto,5.79,ONA (1 eps),Sep 2015 - Sep 2015,https://myanimelist.net/anime/40209/Subarashii_Shigoto
9974,Sugar*Soldier,5.79,Special (3 eps),Jan 2014 - Jan 2014,https://myanimelist.net/anime/21773/SugarSoldier
9975,THE iDOLM@STER Cinderella Girls: Starlight Stage - Shinshun! Happy New Year Campaign,5.79,Special (1 eps),Dec 2017 - Dec 2017,https://myanimelist.net/anime/37124/THE_iDOLMSTER_Cinderella_Girls__Starlight_Stage_-_Shinshun_Happy_New_Year_Campaign
9976,Yuukan Club,5.79,OVA (2 eps),Jul 1991 - Dec 1991,https://myanimelist.net/anime/3778/Yuukan_Club
9977,Mahou no Tenshi Creamy Mami no Otogibanashi,5.78,Special (1 eps),May 2014 - May 2014,https://myanimelist.net/anime/32257/Mahou_no_Tenshi_Creamy_Mami_no_Otogibanashi
9978,Mirai e no Kakehashi: Bridge for Future,5.78,ONA (6 eps),Oct 2015 - Aug 2016,https://myanimelist.net/anime/32251/Mirai_e_no_Kakehashi__Bridge_for_Future
9979,Naked Wolves,5.78,TV (52 eps),Apr 2009 - Mar 2010,https://myanimelist.net/anime/7247/Naked_Wolves
9980,Pelican Road Club Caroucha,5.78,OVA (1 eps),Jun 1986 - Jun 1986,https://myanimelist.net/anime/8324/Pelican_Road_Club_Caroucha
9981,Project HAL,5.78,ONA (3 eps),May 2015 - Jul 2015,https://myanimelist.net/anime/32385/Project_HAL
9982,Rokudenashi Blues,5.78,Movie (1 eps),Jul 1992 - Jul 1992,https://myanimelist.net/anime/9077/Rokudenashi_Blues
9983,Shin Takarajima,5.78,Special (1 eps),Jan 1965 - Jan 1965,https://myanimelist.net/anime/15823/Shin_Takarajima
9984,Shounen Sunday CM: Karakuri Circus,5.78,Special (1 eps),Mar 1998 - Mar 1998,https://myanimelist.net/anime/40340/Shounen_Sunday_CM__Karakuri_Circus
9985,Shoutai Hanmei Nameless Girl,5.78,Music (1 eps),Jul 2021 - Jul 2021,https://myanimelist.net/anime/51600/Shoutai_Hanmei_Nameless_Girl
9986,Sora e,5.78,Music (1 eps),Feb 2005 - Feb 2005,https://myanimelist.net/anime/22393/Sora_e
9987,Soushin Shoujo Matoi: Yuma-chin, Matomemashita - Nanimo Kitenakute... Natsu,5.78,Special (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/34538/Soushin_Shoujo_Matoi__Yuma-chin_Matomemashita_-_Nanimo_Kitenakute_Natsu
9988,Tokyo Cosmo,5.78,ONA (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/38290/Tokyo_Cosmo
9989,Uchuu Senkan Yamato Pilot Film,5.78,Special (1 eps),Jul 1990 - Jul 1990,https://myanimelist.net/anime/37082/Uchuu_Senkan_Yamato_Pilot_Film
9990,Uchuusen Sagittarius Pilot,5.78,Special (1 eps),1982 - 1982,https://myanimelist.net/anime/26447/Uchuusen_Sagittarius_Pilot
9991,Ulibyeol Ilhowa Eollugso,5.78,Movie (1 eps),Feb 2014 - Feb 2014,https://myanimelist.net/anime/28251/Ulibyeol_Ilhowa_Eollugso
9992,Visions of Frank: Short Films by Japan's Most Audacious Animators,5.78,OVA (9 eps),Nov 2005 - Nov 2005,https://myanimelist.net/anime/8928/Visions_of_Frank__Short_Films_by_Japans_Most_Audacious_Animators
9993,W'z Special,5.78,Special (1 eps),Feb 2019 - Feb 2019,https://myanimelist.net/anime/38667/Wz_Special
9994,Yamato 2520,5.78,OVA (3 eps),Nov 1994 - Aug 1996,https://myanimelist.net/anime/6718/Yamato_2520
9995,Yami Shibai 4,5.78,TV (13 eps),Jan 2017 - Mar 2017,https://myanimelist.net/anime/34467/Yami_Shibai_4
9996,Yasashi-sa,5.78,Music (1 eps),Jun 2001 - Jun 2001,https://myanimelist.net/anime/39920/Yasashi-sa
9997,Zenbu Wakatteru,5.78,Movie (1 eps),2014 - 2014,https://myanimelist.net/anime/40816/Zenbu_Wakatteru
9998,Ahiru no Ko,5.78,Movie (1 eps),1932 - 1932,https://myanimelist.net/anime/35410/Ahiru_no_Ko
9999,Akuma Tou no Prince: Mitsume ga Tooru,5.78,Special (1 eps),Aug 1985 - Aug 1985,https://myanimelist.net/anime/19773/Akuma_Tou_no_Prince__Mitsume_ga_Tooru
10000,Animegataris: Yuku Toshi, Kuru Toshi,5.78,ONA (1 eps),Dec 2017 - Dec 2017,https://myanimelist.net/anime/37037/Animegataris__Yuku_Toshi_Kuru_Toshi
10001,Behind a Smile,5.78,Music (1 eps),Jun 2010 - Jun 2010,https://myanimelist.net/anime/29291/Behind_a_Smile
10002,Blade & Soul Specials,5.78,Special (7 eps),Jun 2014 - Dec 2014,https://myanimelist.net/anime/23781/Blade___Soul_Specials
10003,Blue Reflection Ray!,5.78,ONA (24 eps),Apr 2021 - Sep 2021,https://myanimelist.net/anime/48610/Blue_Reflection_Ray
10004,Chiisana Ojisan,5.78,TV (30 eps),Oct 2012 - 2014,https://myanimelist.net/anime/15749/Chiisana_Ojisan
10005,Dr. Slump: Arale-chan Specials,5.78,Special (2 eps),Oct 1981 - Oct 1981,https://myanimelist.net/anime/28369/Dr_Slump__Arale-chan_Specials
10006,Eien no 831,5.78,Special (1 eps),Jan 2022 - Jan 2022,https://myanimelist.net/anime/49532/Eien_no_831
10007,Ginga Hyouryuu Vifam: Chicago Super Police 13,5.78,Special (1 eps),Sep 1985 - Sep 1985,https://myanimelist.net/anime/14067/Ginga_Hyouryuu_Vifam__Chicago_Super_Police_13
10008,Hana (Music),5.78,Music (1 eps),Feb 2008 - Feb 2008,https://myanimelist.net/anime/37196/Hana_Music
10009,Idol Bouei-tai Hummingbird,5.78,OVA (4 eps),Sep 1993 - Dec 1995,https://myanimelist.net/anime/2465/Idol_Bouei-tai_Hummingbird
10010,Kero Kero Keroppi no Bouken: Pink no Kinoko,5.78,OVA (1 eps),Jun 1993 - Jun 1993,https://myanimelist.net/anime/18087/Kero_Kero_Keroppi_no_Bouken__Pink_no_Kinoko
10011,Koi Hanabi,5.78,Music (1 eps),Aug 2002 - Aug 2002,https://myanimelist.net/anime/8667/Koi_Hanabi
10012,Koume-chan ga Iku!,5.78,TV (12 eps),Aug 1999 - Oct 1999,https://myanimelist.net/anime/6571/Koume-chan_ga_Iku
10013,Lemon Angel (1988),5.78,TV (9 eps),Feb 1988 - Mar 1988,https://myanimelist.net/anime/3259/Lemon_Angel_1988
10014,Lilac (Bombs Jun Togawa),5.78,Music (1 eps),Sep 2015 - Sep 2015,https://myanimelist.net/anime/31830/Lilac_Bombs_Jun_Togawa
10015,Ame to Shoujo to Watashi no Tegami,5.77,ONA (1 eps),Feb 2005 - Feb 2005,https://myanimelist.net/anime/1223/Ame_to_Shoujo_to_Watashi_no_Tegami
10016,Bihada Ichizoku,5.77,TV (12 eps),Oct 2008 - Dec 2008,https://myanimelist.net/anime/4908/Bihada_Ichizoku
10017,Boku no Imouto wa "Osaka Okan",5.77,TV (12 eps),Dec 2012 - Mar 2013,https://myanimelist.net/anime/16405/Boku_no_Imouto_wa_Osaka_Okan
10018,Carry Me Off feat. Hatsune Miku,5.77,Music (1 eps),Aug 2014 - Aug 2014,https://myanimelist.net/anime/40683/Carry_Me_Off_feat_Hatsune_Miku
10019,Dance, Dance, Dance,5.77,Music (1 eps),2012 - 2012,https://myanimelist.net/anime/19235/Dance_Dance_Dance
10020,Dibetagurashi: Ahiru no Seikatsu,5.77,TV (39 eps),Apr 2013 - Mar 2014,https://myanimelist.net/anime/17733/Dibetagurashi__Ahiru_no_Seikatsu
10021,Dou Shen Ji,5.77,ONA (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/50021/Dou_Shen_Ji
10022,Dragon's Dogma,5.77,ONA (7 eps),Sep 2020 - Sep 2020,https://myanimelist.net/anime/39519/Dragons_Dogma
10023,Futatsu no Sekai,5.77,Movie (1 eps),1929 - 1929,https://myanimelist.net/anime/35408/Futatsu_no_Sekai
10024,G-On Riders,5.77,TV (13 eps),Jul 2002 - Oct 2002,https://myanimelist.net/anime/1623/G-On_Riders
10025,Googuri Googuri,5.77,Movie (1 eps),2010 - 2010,https://myanimelist.net/anime/40474/Googuri_Googuri
10026,Gulliver no Uchuu Ryokou,5.77,Movie (1 eps),Mar 1965 - Mar 1965,https://myanimelist.net/anime/2833/Gulliver_no_Uchuu_Ryokou
10027,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,5.77,TV (9 eps),Jan 2012 - Mar 2012,https://myanimelist.net/anime/13207/Himitsukessha_Taka_no_Tsume_Gaiden__Mukashi_no_Yoshida-kun
10028,Hoka Hoka Kazoku,5.77,TV (1428 eps),Oct 1976 - Mar 1982,https://myanimelist.net/anime/8213/Hoka_Hoka_Kazoku
10029,Huoli Shaonian Wang 3,5.77,TV (40 eps),2010 - 2010,https://myanimelist.net/anime/38534/Huoli_Shaonian_Wang_3
10030,Jingai-san no Yome,5.77,TV (12 eps),Oct 2018 - Dec 2018,https://myanimelist.net/anime/37992/Jingai-san_no_Yome
10031,Kami no Ue no Pilot,5.77,Music (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/37540/Kami_no_Ue_no_Pilot
10032,Kyokou Suiri Mini Anime,5.77,ONA (38 eps),Nov 2019 - Feb 2020,https://myanimelist.net/anime/40894/Kyokou_Suiri_Mini_Anime
10033,Machi Ichiban no Kechinbou,5.77,Special (1 eps),Dec 1978 - Dec 1978,https://myanimelist.net/anime/19971/Machi_Ichiban_no_Kechinbou
10034,Majuu Sensen,5.77,OVA (3 eps),Oct 1990 - Oct 1990,https://myanimelist.net/anime/9043/Majuu_Sensen
10035,Mang Huang Ji,5.77,ONA (19 eps),Apr 2015 - Aug 2015,https://myanimelist.net/anime/37186/Mang_Huang_Ji
10036,Marvel Future Avengers 2nd Season,5.77,TV (13 eps),Jul 2018 - Oct 2018,https://myanimelist.net/anime/37151/Marvel_Future_Avengers_2nd_Season
10037,Munou na Nana Mini Anime,5.77,ONA (13 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/42831/Munou_na_Nana_Mini_Anime
10038,Notari Matsutarou,5.77,OVA (10 eps),Nov 1990 - Apr 1991,https://myanimelist.net/anime/7836/Notari_Matsutarou
10039,One Room Second Season: Hanasaka Yui no Prologue,5.77,Special (1 eps),Jul 2018 - Jul 2018,https://myanimelist.net/anime/38061/One_Room_Second_Season__Hanasaka_Yui_no_Prologue
10040,Original,5.77,Music (1 eps),May 2014 - May 2014,https://myanimelist.net/anime/36781/Original
10041,Oval x Over,5.77,Movie (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/4103/Oval_x_Over
10042,Qui Shui Yi Yun,5.77,ONA (12 eps),Jul 2015 - Apr 2016,https://myanimelist.net/anime/33761/Qui_Shui_Yi_Yun
10043,Santa Company,5.77,Movie (1 eps),Oct 2014 - Oct 2014,https://myanimelist.net/anime/16381/Santa_Company
10044,Sekai de Ichiban Tsuyoku Naritai!,5.77,TV (12 eps),Oct 2013 - Dec 2013,https://myanimelist.net/anime/11763/Sekai_de_Ichiban_Tsuyoku_Naritai
10045,Shishunki Bishoujo Gattai Robo Z-Mind,5.77,OVA (6 eps),Feb 1999 - Jul 1999,https://myanimelist.net/anime/2731/Shishunki_Bishoujo_Gattai_Robo_Z-Mind
10046,Shoko Nakagawa Prism Tour Special,5.77,Special (1 eps),Apr 2010 - Apr 2010,https://myanimelist.net/anime/24789/Shoko_Nakagawa_Prism_Tour_Special
10047,Shounen Ashibe: Go! Go! Goma-chan 3,5.77,TV (32 eps),Apr 2018 - Feb 2019,https://myanimelist.net/anime/37368/Shounen_Ashibe__Go_Go_Goma-chan_3
10048,Sobakasu,5.77,Music (1 eps),Aug 2015 - Aug 2015,https://myanimelist.net/anime/37537/Sobakasu
10049,Soul Buster,5.77,TV (12 eps),Oct 2016 - Dec 2016,https://myanimelist.net/anime/33775/Soul_Buster
10050,Usakame,5.77,TV (12 eps),Apr 2016 - Jun 2016,https://myanimelist.net/anime/32454/Usakame
10051,Wizardry,5.77,OVA (1 eps),Feb 1991 - Feb 1991,https://myanimelist.net/anime/1076/Wizardry
10052,Yasuke,5.77,ONA (6 eps),Apr 2021 - Apr 2021,https://myanimelist.net/anime/43697/Yasuke
10053,Z/X: Code Reunion,5.77,TV (12 eps),Oct 2019 - Dec 2019,https://myanimelist.net/anime/37268/Z_X__Code_Reunion
10054,Mahou Shoujo Lyrical Nanoha: Lyrical Toy Box,5.76,Music (1 eps),Jun 2001 - Jun 2001,https://myanimelist.net/anime/12101/Mahou_Shoujo_Lyrical_Nanoha__Lyrical_Toy_Box
10055,Namida no Tsubomi,5.76,Music (1 eps),Jun 2005 - Jun 2005,https://myanimelist.net/anime/17891/Namida_no_Tsubomi
10056,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.76,Special (1 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40948/Phantasy_Star_Online_2__Episode_Oracle_-_Xiaos_Report
10057,Sagashimono (ONA),5.76,ONA (1 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40851/Sagashimono_ONA
10058,Session High⤴,5.76,Music (1 eps),Oct 2017 - Oct 2017,https://myanimelist.net/anime/36608/Session_High⤴
10059,Shinseiki Duel Masters Flash,5.76,TV (24 eps),Apr 2006 - Mar 2007,https://myanimelist.net/anime/10525/Shinseiki_Duel_Masters_Flash
10060,Sono Kinisasete yo: My My Mai,5.76,OVA (2 eps),Dec 1993 - Jan 1994,https://myanimelist.net/anime/3095/Sono_Kinisasete_yo__My_My_Mai
10061,Sora Iro no Tane,5.76,Special (3 eps),Dec 1992 - Dec 1992,https://myanimelist.net/anime/2616/Sora_Iro_no_Tane
10062,Soukou Musume Senki,5.76,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/36458/Soukou_Musume_Senki
10063,Special Nu World,5.76,Music (1 eps),Oct 2018 - Oct 2018,https://myanimelist.net/anime/38488/Special_Nu_World
10064,Tobira wo Akete,5.76,Movie (1 eps),Nov 1986 - Nov 1986,https://myanimelist.net/anime/3192/Tobira_wo_Akete
10065,Tondemo Nezumi Daikatsuyaku,5.76,Special (1 eps),Jun 1979 - Jun 1979,https://myanimelist.net/anime/5272/Tondemo_Nezumi_Daikatsuyaku
10066,Toukiden: The Age of Demons - Introduction,5.76,Special (1 eps),Jun 2013 - Jun 2013,https://myanimelist.net/anime/22137/Toukiden__The_Age_of_Demons_-_Introduction
10067,Transformers: Scramble City,5.76,OVA (1 eps),Apr 1986 - Apr 1986,https://myanimelist.net/anime/6800/Transformers__Scramble_City
10068,Uchida Shungicu no Noroi no One-Piece,5.76,Special (1 eps),Aug 1992 - Aug 1992,https://myanimelist.net/anime/41340/Uchida_Shungicu_no_Noroi_no_One-Piece
10069,Urahara,5.76,TV (12 eps),Oct 2017 - Dec 2017,https://myanimelist.net/anime/35250/Urahara
10070,Xi Yangyang Yu Hui Tailang: Niu Qi Chong Tian,5.76,Movie (1 eps),Jan 2009 - Jan 2009,https://myanimelist.net/anime/6156/Xi_Yangyang_Yu_Hui_Tailang__Niu_Qi_Chong_Tian
10071,Yami Shibai 8,5.76,TV (13 eps),Jan 2021 - Apr 2021,https://myanimelist.net/anime/44208/Yami_Shibai_8
10072,Youchien Senshi: Hanamaru Girls,5.76,Special (3 eps),Aug 2010 - Aug 2010,https://myanimelist.net/anime/16648/Youchien_Senshi__Hanamaru_Girls
10073,27th,5.76,Music (1 eps),Jan 2020 - Jan 2020,https://myanimelist.net/anime/49005/27th
10074,Aquarian Age: Saga II - Don't Forget Me...,5.76,OVA (1 eps),Nov 2003 - Nov 2003,https://myanimelist.net/anime/1268/Aquarian_Age__Saga_II_-_Dont_Forget_Me
10075,Bremen 4: Jigoku no Naka no Tenshi-tachi,5.76,Special (1 eps),Aug 1981 - Aug 1981,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
10076,Code Geass: Hangyaku no Lelouch R2 Omake Flash,5.76,Special (9 eps),Aug 2008 - Apr 2009,https://myanimelist.net/anime/9591/Code_Geass__Hangyaku_no_Lelouch_R2_Omake_Flash
10077,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,5.76,Special (1 eps),1984 - 1984,https://myanimelist.net/anime/34878/Dr_Slump__Arale-chan_-_Penguin_Mura_no_Shouboutai
10078,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,5.76,Special (1 eps),Jul 1981 - Jul 1981,https://myanimelist.net/anime/30453/Dr_Slump__Arale-chan_Ayaya_Penguin_Mura_de_TV_Jack
10079,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,5.76,Special (1 eps),Sep 1999 - Sep 1999,https://myanimelist.net/anime/30450/Dr_Slump__Hoyoyo_Arale_no_Himitsu_Dai_Koukai_dayo
10080,Duel Masters Movie 1: Yami no Shiro no Maryuuou,5.76,Movie (1 eps),Mar 2005 - Mar 2005,https://myanimelist.net/anime/3669/Duel_Masters_Movie_1__Yami_no_Shiro_no_Maryuuou
10081,Full Moon Party,5.76,Music (1 eps),2006 - 2006,https://myanimelist.net/anime/9732/Full_Moon_Party
10082,Gaist Crusher,5.76,TV (51 eps),Oct 2013 - Oct 2014,https://myanimelist.net/anime/19871/Gaist_Crusher
10083,Gundam UC x Nike SB,5.76,ONA (1 eps),Sep 2021 - Sep 2021,https://myanimelist.net/anime/49941/Gundam_UC_x_Nike_SB
10084,H'or Cafe,5.76,Special (1 eps),Nov 2014 - Nov 2014,https://myanimelist.net/anime/39182/Hor_Cafe
10085,Harinezumi,5.76,Music (1 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/20529/Harinezumi
10086,Hei Mao Jing Zhang (1992),5.76,TV (12 eps),Jan 1992 - Dec 1992,https://myanimelist.net/anime/34511/Hei_Mao_Jing_Zhang_1992
10087,Irodorimidori,5.76,TV (8 eps),Jan 2022 - Feb 2022,https://myanimelist.net/anime/50267/Irodorimidori
10088,Iya na Kao sare nagara Opantsu Misete Moraitai,5.76,ONA (6 eps),Jul 2018 - Aug 2018,https://myanimelist.net/anime/37021/Iya_na_Kao_sare_nagara_Opantsu_Misete_Moraitai
10089,K: Seven Stories - The Idol K,5.76,Movie (6 eps),Jul 2018 - Dec 2018,https://myanimelist.net/anime/37308/K__Seven_Stories_-_The_Idol_K
10090,Karen Senki,5.76,ONA (11 eps),Sep 2014 - Dec 2014,https://myanimelist.net/anime/27503/Karen_Senki
10091,Kick-Flight,5.76,ONA (1 eps),Jun 2019 - Jun 2019,https://myanimelist.net/anime/40375/Kick-Flight
10092,Kikou Sennyo Rouran,5.76,TV (28 eps),Nov 2002 - May 2003,https://myanimelist.net/anime/1947/Kikou_Sennyo_Rouran
10093,Kiss wa Hitomi ni Shite,5.76,OVA (1 eps),Aug 1993 - Aug 1993,https://myanimelist.net/anime/2092/Kiss_wa_Hitomi_ni_Shite
10094,Koi Koi 7,5.76,TV (13 eps),Apr 2005 - Jun 2005,https://myanimelist.net/anime/668/Koi_Koi_7
10095,Ankoku Cat,5.75,ONA (6 eps),Dec 2006 - May 2008,https://myanimelist.net/anime/6721/Ankoku_Cat
10096,Atasha Kawashiri Kodama Da yo: Dangerous Lifehacker no Tadareta Seikatsu,5.75,TV (24 eps),Jan 2022 - Aug 2022,https://myanimelist.net/anime/49780/Atasha_Kawashiri_Kodama_Da_yo__Dangerous_Lifehacker_no_Tadareta_Seikatsu
10097,Ba La La Xiao Mo Xian: Qiji Wubu,5.75,TV (52 eps),Apr 2013 - Apr 2014,https://myanimelist.net/anime/31965/Ba_La_La_Xiao_Mo_Xian__Qiji_Wubu
10098,Big Order,5.75,OVA (1 eps),Oct 2015 - Oct 2015,https://myanimelist.net/anime/30137/Big_Order
10099,Bohemian Rhapsody,5.75,Music (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/8939/Bohemian_Rhapsody
10100,Candy Caries,5.75,ONA (1 eps),Mar 2021 - Mar 2021,https://myanimelist.net/anime/49978/Candy_Caries
10101,Change Our Mirai!,5.75,Music (1 eps),Jul 2015 - Jul 2015,https://myanimelist.net/anime/31300/Change_Our_Mirai
10102,Clone,5.75,Music (1 eps),Jul 2016 - Jul 2016,https://myanimelist.net/anime/39549/Clone
10103,Cyclops Shoujo Saipuu,5.75,ONA (12 eps),Mar 2013 - May 2013,https://myanimelist.net/anime/17397/Cyclops_Shoujo_Saipuu
10104,Dokyuu Hentai HxEros,5.75,TV (12 eps),Jul 2020 - Sep 2020,https://myanimelist.net/anime/40623/Dokyuu_Hentai_HxEros
10105,Duel Masters (2017),5.75,TV (51 eps),Apr 2017 - Mar 2018,https://myanimelist.net/anime/34905/Duel_Masters_2017
